code,product_name,brands,categories,nova_group,nutriscore_grade,url
8901063363977,BRITANNIA Cake Gobbles Fruity Fun,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Cakes",4,e,http://world-en.openfoodfacts.org/product/8901063363977/britannia-cake-gobbles-fruity-fun
8901063092822,BRITANNIA Good day  BUTTER COOKIES,Britannia,en:biscuits,4,e,http://world-en.openfoodfacts.org/product/8901063092822/britannia-good-day-butter-cookies
8901063026162,"BRITANNIA nutri SUGAR, FREE",Britannia,"Biscuits,Biscuits/Cookies (Shelf Stable),sugar free biscuit",4,d,http://world-en.openfoodfacts.org/product/8901063026162/britannia-nutri-sugar-free
8901063365018,Biscafe Biscuit,Britannia,da:crackers,4,e,http://world-en.openfoodfacts.org/product/8901063365018/biscafe-biscuit-%F0%9F%8D%AA-britannia
8901063139206,Bourbon,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063139206/bourbon-britannia
8901063162327,Br Marie gold 10,Britannia,"Snacks,Sweet snacks,Sweet pastries and pies,Viennoiseries",3,d,http://world-en.openfoodfacts.org/product/8901063162327/br-marie-gold-10-britannia
8901063365087,Brit 100% veg cake,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Bars, Cakes, en:confectioneries",4,e,http://world-en.openfoodfacts.org/product/8901063365087/brit-100-veg-cake-britannia
8901063017627,Brit 50-50 maska chaska 40g (20),Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,d,http://world-en.openfoodfacts.org/product/8901063017627/brit-50-50-maska-chaska-40g-20-britannia
8901063139213,Brit bourbon 150g (sys),Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, en:chocolate-biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063139213/brit-bourbon-150g-sys-britannia
8901063017559,Britannia 5050 Potazos 71.5g,Britannia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",4,unknown,http://world-en.openfoodfacts.org/product/8901063017559/britannia-5050-potazos-71-5g
8901063016781,Britannia 5050(72g),Britannia,,4,unknown,http://world-en.openfoodfacts.org/product/8901063016781/britannia-5050-72g
8901063365384,Britannia Cake Gobbles 35g,Britannia,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Cakes",4,e,http://world-en.openfoodfacts.org/product/8901063365384/britannia-cake-gobbles-35g
8901063004139,Britannia Good day Chocolate Cookies 400g,Britannia,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Candy chocolate bars, Chocolate biscuity bars, en:chocolate-biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063004139/britannia-good-day-chocolate-cookies-400g
8901063162242,Britannia Marie Gold,Britannia,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Dry biscuits,Plain biscuit",4,d,http://world-en.openfoodfacts.org/product/8901063162242/britannia-marie-gold
8901063162648,Britannia Marie Gold,Britannia,Biscuits,4,e,http://world-en.openfoodfacts.org/product/8901063162648/britannia-marie-gold
8901063142114,Britannia Nutri Choice Oats,Britannia,Biscuits,4,d,http://world-en.openfoodfacts.org/product/8901063142114/britannia-nutri-choice-oats
8901063338494,Britannia Pav,Britannia,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads",4,d,http://world-en.openfoodfacts.org/product/8901063338494/britannia-pav
8901063032699,Britannia Treat Strawberry flavoured Waffers,Britannia,,4,unknown,http://world-en.openfoodfacts.org/product/8901063032699/britannia-treat-strawberry-flavoured-waffers
8901063146297,Britannia Winkin cow thick lassi 180ml,Britannia,"Dairies,beverages",4,e,http://world-en.openfoodfacts.org/product/8901063146297/britannia-winkin-cow-thick-lassi-180ml
8901063139336,Britannia bourbon 100g,Britannia,"Snacks, en:biscuits",4,e,http://world-en.openfoodfacts.org/product/8901063139336/britannia-bourbon-100g
